year,speciesCode,stratum,percent_diff
1990,21720,10,-1.0716141447560852
1990,21740,10,-1.0716141447560898
1990,10210,20,-0.4049825624599673
1990,10261,20,NA
1990,21720,20,-0.40498256245997316
1990,21740,20,-0.4049825624599683
1990,10210,31,-0.47862958523644744
1990,10261,31,NA
1990,21720,31,-0.4786295852364598
1990,21740,31,-0.478629585236455
1990,10210,32,-0.8269608769936385
1990,10261,32,NA
1990,21720,32,-0.8269608769936307
1990,21740,32,-0.8269608769936151
1990,10210,41,0.6274724284006535
1990,10261,41,NA
1990,21720,41,0.6274724284006791
1990,21740,41,0.6274724284006643
1990,10210,42,-0.4624197097795991
1990,10261,42,NA
1990,21720,42,-0.46241970977959296
1990,21740,42,-0.46241970977960256
1990,10210,43,0.20857517110333124
1990,10261,43,NA
1990,21720,43,0.2085751711033432
1990,21740,43,0.20857517110331752
1990,10210,50,1.942500997628222
1990,10261,50,NA
1990,21720,50,1.9425009976282392
1990,21740,50,1.9425009976282268
1990,10210,61,0.4048297991570826
1990,10261,61,NA
1990,21720,61,0.4048297991570933
1990,21740,61,0.4048297991570791
1990,10210,62,-0.5116446044439034
1990,10261,62,NA
1990,21720,62,-0.5116446044438905
1990,21740,62,-0.5116446044438788
1990,10210,82,0.0020065188503329352
1990,10261,82,NA
1990,21720,82,0.0020065188503197327
1990,21740,82,0.0020065188503358145
1990,10210,90,NA
1990,10261,90,NA
1990,21720,90,0.2499942370455272
1990,21740,90,0.24999423704553664
1991,10210,10,-1.0716141447560985
1991,10261,10,NA
1991,21720,10,-1.0716141447560779
1991,21740,10,-1.071614144756092
1991,10210,20,-0.4049825624599693
1991,10261,20,NA
1991,21720,20,-0.40498256245996245
1991,21740,20,-0.404982562459966
1991,10210,31,-0.4786295852364616
1991,10261,31,NA
1991,21720,31,-0.47862958523645016
1991,21740,31,-0.47862958523646953
1991,10210,32,-0.8269608769936303
1991,10261,32,NA
1991,21720,32,-0.8269608769936256
1991,21740,32,-0.826960876993622
1991,10210,41,0.6274724284006641
1991,10261,41,NA
1991,21720,41,0.6274724284006551
1991,21740,41,0.6274724284006612
1991,10210,42,-0.4624197097795874
1991,10261,42,NA
1991,21720,42,-0.4624197097795939
1991,21740,42,-0.4624197097795836
1991,10210,43,0.20857517110331894
1991,10261,43,NA
1991,21720,43,0.2085751711033264
1991,21740,43,0.20857517110333584
1991,10210,50,1.9425009976282384
1991,10261,50,NA
1991,21720,50,1.942500997628235
